,Entropy,cw norm,Acc,Adv Acc,Adv,"(Acc,Adv Acc, Adv)"
2218,1.9031228e-05,0.15494817,True,False,True,"(True, False, True)"
2219,0.00021007181,0.08832306,True,False,True,"(True, False, True)"
2220,0.00010855413,0.27305153,True,False,True,"(True, False, True)"
2221,0.00078627944,0.120679,True,False,True,"(True, False, True)"
2222,2.5587837e-05,0.10689043,True,False,True,"(True, False, True)"
2223,0.000107524116,0.087250225,True,False,True,"(True, False, True)"
2224,0.00017270015,0.08110867,True,False,True,"(True, False, True)"
2225,7.1039967e-06,0.106626086,True,False,True,"(True, False, True)"
2226,0.47718942,0.0111419605,False,True,True,"(False, True, True)"
2227,8.828402e-06,0.16906981,True,False,True,"(True, False, True)"
2228,1.7630748e-05,0.118113056,True,False,True,"(True, False, True)"
2229,3.3038596e-05,0.09484408,True,False,True,"(True, False, True)"
2230,6.639808e-05,0.14781328,True,False,True,"(True, False, True)"
2231,0.08107473,0.028347006,True,False,True,"(True, False, True)"
2232,0.005504851,0.05417157,False,False,True,"(False, False, True)"
2233,5.7804737e-05,0.05333779,True,False,True,"(True, False, True)"
2234,3.5805551e-06,0.18625645,True,False,True,"(True, False, True)"
2235,3.3318663e-08,0.1048545,True,False,True,"(True, False, True)"
2236,0.00070030434,0.045099933,True,False,True,"(True, False, True)"
2237,0.0037632945,0.05773511,True,False,True,"(True, False, True)"
2238,3.405572e-05,0.18109515,True,False,True,"(True, False, True)"
2239,2.7277501e-05,0.13276109,True,False,True,"(True, False, True)"
2240,0.005578258,0.042953968,True,False,True,"(True, False, True)"
2241,4.9091537e-05,0.09853892,True,False,True,"(True, False, True)"
2242,0.6975593,0.008655952,False,True,True,"(False, True, True)"
2243,0.00047559748,0.04693512,True,False,True,"(True, False, True)"
2244,1.2335343e-05,0.13746397,True,False,True,"(True, False, True)"
2245,4.6103647e-05,0.07698886,True,False,True,"(True, False, True)"
2246,0.05424461,0.026153758,True,False,True,"(True, False, True)"
