,Entropy,CW norm,Acc,Adv Acc,Adv,"(Acc,Adv Acc, Adv)"
1586,0.8557228,1.3001003,True,False,True,"(True, False, True)"
1587,1.1575896,0.24014843,True,False,True,"(True, False, True)"
1588,0.8773567,1.4169723,True,False,True,"(True, False, True)"
1589,0.53371525,1.350173,True,False,True,"(True, False, True)"
1590,1.5603931,0.5674907,True,False,True,"(True, False, True)"
1591,0.47056895,2.420129,True,False,True,"(True, False, True)"
1592,0.94606304,1.1960536,True,False,True,"(True, False, True)"
1593,0.84658945,1.3195407,True,False,True,"(True, False, True)"
1594,1.1608443,0.85524565,True,False,True,"(True, False, True)"
1595,1.2728742,0.8601046,True,False,True,"(True, False, True)"
