,Entropy,CW norm,Acc,Adv Acc,Adv,"(Acc,Adv Acc, Adv)"
2182,0.07960348,1.2813892,True,False,True,"(True, False, True)"
2183,0.49428767,0.7474552,True,False,True,"(True, False, True)"
2184,0.0071065994,1.8294021,True,False,True,"(True, False, True)"
2185,0.11882364,0.9853839,True,False,True,"(True, False, True)"
2186,0.6379696,0.7596289,False,True,True,"(False, True, True)"
2187,0.79372895,1.4353523,False,True,True,"(False, True, True)"
2188,0.008320157,2.3060076,True,False,True,"(True, False, True)"
2189,0.0013946788,2.9025836,True,False,True,"(True, False, True)"
2190,0.14804547,1.1384784,True,False,True,"(True, False, True)"
2191,0.08920519,1.4301163,True,False,True,"(True, False, True)"
2192,1.3002452,0.3419015,True,False,True,"(True, False, True)"
2193,0.048093427,1.0104227,True,False,True,"(True, False, True)"
2194,0.010888495,1.2157764,True,False,True,"(True, False, True)"
2195,0.27069396,1.4461964,True,False,True,"(True, False, True)"
2196,0.0022644352,1.654679,True,False,True,"(True, False, True)"
2197,0.014404139,2.075034,True,False,True,"(True, False, True)"
2198,0.4079487,0.80335975,True,False,True,"(True, False, True)"
2199,1.3877504,0.11285097,True,False,True,"(True, False, True)"
2200,0.39844158,1.5503824,True,False,True,"(True, False, True)"
2201,0.36643872,0.7469037,True,False,True,"(True, False, True)"
2202,0.033951234,1.498498,True,False,True,"(True, False, True)"
2203,0.1095883,0.7965026,True,False,True,"(True, False, True)"
2204,0.020206403,1.5760368,True,False,True,"(True, False, True)"
2205,0.893156,0.1488231,True,False,True,"(True, False, True)"
2206,0.14361218,1.2040622,True,False,True,"(True, False, True)"
2207,0.99650806,0.37639144,True,False,True,"(True, False, True)"
2208,0.0070699556,1.6723236,True,False,True,"(True, False, True)"
2209,0.1492403,0.88984567,True,False,True,"(True, False, True)"
2210,0.16568948,1.2738298,True,False,True,"(True, False, True)"
2211,0.10980846,1.3086016,True,False,True,"(True, False, True)"
2212,0.114993505,0.73217165,True,False,True,"(True, False, True)"
2213,1.1900659,0.09427887,False,True,True,"(False, True, True)"
2214,0.41900134,1.1487602,True,False,True,"(True, False, True)"
2215,0.11822521,0.9526544,True,False,True,"(True, False, True)"
2216,1.2871695,0.10254948,True,False,True,"(True, False, True)"
2217,0.33761775,0.6033668,True,False,True,"(True, False, True)"
2218,0.0069642942,1.6065469,True,False,True,"(True, False, True)"
2219,0.4663085,0.6793876,True,False,True,"(True, False, True)"
2220,0.020824486,1.8700074,True,False,True,"(True, False, True)"
2221,0.026317943,1.0588133,True,False,True,"(True, False, True)"
2222,0.07852281,0.71316403,True,False,True,"(True, False, True)"
2223,0.36731467,0.33209923,True,False,True,"(True, False, True)"
2224,0.035961114,1.4236199,True,False,True,"(True, False, True)"
2225,0.02493286,1.9315152,True,False,True,"(True, False, True)"
2226,0.5473636,0.50355285,False,True,True,"(False, True, True)"
2227,0.1580452,1.2845665,True,False,True,"(True, False, True)"
2228,0.007109566,2.0737722,True,False,True,"(True, False, True)"
2229,0.15231587,1.082724,True,False,True,"(True, False, True)"
2230,0.04494229,1.1448195,True,False,True,"(True, False, True)"
2231,0.6966454,0.53796804,True,False,True,"(True, False, True)"
2232,1.1406524,1.3699615,False,False,True,"(False, False, True)"
2233,1.4235635,0.06476614,False,True,True,"(False, True, True)"
2234,0.022929957,2.4054837,True,False,True,"(True, False, True)"
2235,0.0017378267,2.484978,True,False,True,"(True, False, True)"
2236,0.60882103,1.9003855,True,False,True,"(True, False, True)"
2237,0.33789897,0.9961836,True,False,True,"(True, False, True)"
2238,0.034428984,1.9295199,True,False,True,"(True, False, True)"
2239,0.041504342,1.0518692,True,False,True,"(True, False, True)"
2240,0.18145713,1.114108,True,False,True,"(True, False, True)"
2241,0.041521467,2.0755477,True,False,True,"(True, False, True)"
2242,1.3390756,0.059196167,False,True,True,"(False, True, True)"
2243,1.3744909,0.21877465,True,False,True,"(True, False, True)"
2244,0.38724774,0.5855276,True,False,True,"(True, False, True)"
2245,0.27956083,0.9737344,True,False,True,"(True, False, True)"
2246,0.56449986,0.8277693,True,False,True,"(True, False, True)"
2247,0.034778528,2.4891255,True,False,True,"(True, False, True)"
2248,0.6133955,0.29198748,False,True,True,"(False, True, True)"
2249,0.008219505,2.275699,True,False,True,"(True, False, True)"
2250,0.56080854,0.652311,True,False,True,"(True, False, True)"
2251,1.3639138,0.12557071,True,False,True,"(True, False, True)"
2252,0.49943584,1.4027349,True,False,True,"(True, False, True)"
2253,1.2954286,0.4452266,False,False,True,"(False, False, True)"
2254,0.058426667,0.88551533,True,False,True,"(True, False, True)"
2255,0.23546076,0.7001259,True,False,True,"(True, False, True)"
2256,0.07347451,0.9052372,True,False,True,"(True, False, True)"
2257,0.02393291,2.0895114,True,False,True,"(True, False, True)"
2258,0.012233142,2.2262325,True,False,True,"(True, False, True)"
2259,0.17668483,1.3723258,True,False,True,"(True, False, True)"
2260,0.18395329,1.0521467,True,False,True,"(True, False, True)"
2261,0.010010933,1.6636093,True,False,True,"(True, False, True)"
2262,1.2503283,0.18864031,False,False,True,"(False, False, True)"
2263,0.011453059,1.7455429,True,False,True,"(True, False, True)"
2264,0.04101122,1.4778372,True,False,True,"(True, False, True)"
2265,0.016809672,1.7075295,True,False,True,"(True, False, True)"
2266,0.045905527,1.0061505,True,False,True,"(True, False, True)"
2267,1.2098469,0.27101848,True,False,True,"(True, False, True)"
2268,0.003904269,2.452906,True,False,True,"(True, False, True)"
2269,0.13914299,0.75793713,True,False,True,"(True, False, True)"
2270,1.2175087,0.3180584,False,True,True,"(False, True, True)"
2271,0.70709187,0.33500814,False,True,True,"(False, True, True)"
2272,0.0069952626,1.7572175,True,False,True,"(True, False, True)"
2273,0.9913222,0.36545748,False,True,True,"(False, True, True)"
2274,0.015231687,1.9061575,True,False,True,"(True, False, True)"
2275,0.02903698,0.97821915,True,False,True,"(True, False, True)"
2276,0.26076093,1.1173849,True,False,True,"(True, False, True)"
2277,0.12189938,1.3747492,True,False,True,"(True, False, True)"
2278,0.015026542,1.3996675,True,False,True,"(True, False, True)"
2279,0.024279742,1.6553439,True,False,True,"(True, False, True)"
2280,1.5438547,0.4133683,True,False,True,"(True, False, True)"
2281,0.09013341,1.8550249,True,False,True,"(True, False, True)"
2282,0.044573803,1.2697097,True,False,True,"(True, False, True)"
2283,0.4756164,0.6330989,True,False,True,"(True, False, True)"
2284,0.033133686,0.98145413,True,False,True,"(True, False, True)"
2285,0.87891054,0.40375078,False,True,True,"(False, True, True)"
2286,1.136979,0.08350029,True,False,True,"(True, False, True)"
2287,0.34821206,0.66209924,True,False,True,"(True, False, True)"
2288,1.4295663,0.17000875,True,False,True,"(True, False, True)"
2289,0.02396335,1.4028956,True,False,True,"(True, False, True)"
2290,0.011492541,1.748432,True,False,True,"(True, False, True)"
2291,0.022556381,1.707888,True,False,True,"(True, False, True)"
2292,1.3285534,0.6201059,False,True,True,"(False, True, True)"
2293,0.7918136,0.54800385,False,True,True,"(False, True, True)"
2294,0.91914696,0.60319614,True,False,True,"(True, False, True)"
2295,0.009199655,1.4377459,True,False,True,"(True, False, True)"
2296,0.016177658,1.8606225,True,False,True,"(True, False, True)"
2297,0.0063109356,2.2227516,True,False,True,"(True, False, True)"
2298,0.3951266,0.6575426,True,False,True,"(True, False, True)"
2299,0.82425416,0.17204243,True,False,True,"(True, False, True)"
2300,1.8839111,0.25249985,True,False,True,"(True, False, True)"
2301,1.321028,0.2369655,True,False,True,"(True, False, True)"
2302,0.11354983,1.3862042,True,False,True,"(True, False, True)"
2303,0.07425541,0.8743332,True,False,True,"(True, False, True)"
2304,0.09539011,1.2510873,True,False,True,"(True, False, True)"
2305,1.1748924,0.22075449,True,False,True,"(True, False, True)"
2306,0.47801334,1.2799668,True,False,True,"(True, False, True)"
2307,0.039973527,1.3906648,True,False,True,"(True, False, True)"
2308,0.008104848,1.6391321,True,False,True,"(True, False, True)"
2309,1.3571615,0.29422796,True,False,True,"(True, False, True)"
2310,0.4223572,0.7550165,True,False,True,"(True, False, True)"
2311,0.68935215,0.32188183,True,False,True,"(True, False, True)"
2312,0.7112392,0.43286407,True,False,True,"(True, False, True)"
2313,0.29763857,0.64754313,True,False,True,"(True, False, True)"
2314,1.1154954,1.2283555,True,False,True,"(True, False, True)"
2315,0.34963655,1.5298406,True,False,True,"(True, False, True)"
2316,1.4962631,0.25428176,True,False,True,"(True, False, True)"
2317,0.041396998,2.034815,True,False,True,"(True, False, True)"
2318,0.004289435,1.3762631,True,False,True,"(True, False, True)"
2319,0.016629029,1.8512316,True,False,True,"(True, False, True)"
2320,1.3770034,0.2902815,False,True,True,"(False, True, True)"
2321,0.27871904,0.79882663,True,False,True,"(True, False, True)"
2322,0.41260892,0.91531754,True,False,True,"(True, False, True)"
2323,0.08185911,1.4391952,True,False,True,"(True, False, True)"
2324,0.7930336,0.6444642,True,False,True,"(True, False, True)"
2325,1.69978,0.2390245,False,False,True,"(False, False, True)"
2326,0.016146313,2.6310978,True,False,True,"(True, False, True)"
2327,0.9650694,0.4127853,True,False,True,"(True, False, True)"
2328,0.023703456,1.5876213,True,False,True,"(True, False, True)"
2329,0.11460811,0.9809657,True,False,True,"(True, False, True)"
2330,0.021211334,1.3830539,True,False,True,"(True, False, True)"
2331,1.4642595,0.18977311,False,True,True,"(False, True, True)"
2332,0.0019232724,2.2897565,True,False,True,"(True, False, True)"
2333,0.010271905,2.0421262,True,False,True,"(True, False, True)"
2334,0.07610019,1.0987016,True,False,True,"(True, False, True)"
2335,1.2585149,0.18104006,True,False,True,"(True, False, True)"
2336,0.046573356,1.3931941,True,False,True,"(True, False, True)"
2337,0.120418996,1.056268,True,False,True,"(True, False, True)"
2338,0.0291081,1.0754033,True,False,True,"(True, False, True)"
2339,0.16934675,0.8645747,True,False,True,"(True, False, True)"
2340,0.011666345,1.7878879,True,False,True,"(True, False, True)"
2341,0.09097877,1.9155954,True,False,True,"(True, False, True)"
2342,0.47676337,0.9201428,True,False,True,"(True, False, True)"
2343,0.40711266,1.0708708,True,False,True,"(True, False, True)"
2344,0.027200352,1.8993279,True,False,True,"(True, False, True)"
2345,0.007958785,2.0259292,True,False,True,"(True, False, True)"
